조회일자,품목코드,품목명,평년비율,전일비율,품종코드,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매전순월,소매일자
2020-04-14,1001,배추,33.979,-4.842,1001,2629.667,2834.667,2757,2530,893.667,1963,안정,40,4,안정,4,1,안정,4,2020-04-13,4,상순,4,중순,2020-04-14,4421,4413.778,4421,4448,2280.143,3556,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-14,1101,무,-4.086,17.713,1101,1244.3,970.9,1023.9,817,815.1,1297,상승주의,1,5,안정,4,1,안정,4,2020-04-13,4,상순,4,중순,2020-04-14,1599,1606.185,1613,1594,1345.668,1837,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-14,1207,건고추,-10.078,0,1207,8120,8120,8120,8120,11543.42,9030,하락주의,72,3,하락주의,3,1,하락주의,3,2020-04-10,4,상순,4,중순,2020-04-13,12607,12607.143,12607,12571,16772.381,12633,2020-04-10,4,상순,4,중순,2020-04-13
2020-04-14,1209,마늘,-40.412,0,12A9,3875,3900,3875,3875,5686.9,6503,하락경계,175,2,하락경계,2,1,하락경계,2,2020-04-10,4,상순,4,중순,2020-04-13,6924,6909.022,6924,6658,9723.524,9856,2020-04-10,4,상순,4,중순,2020-04-13
2020-04-14,1209,마늘,-41.982,0,1209,3220,3220,3220,3220,5100,5550,,0,,,,0,,,2020-04-10,4,상순,4,중순,2020-04-13,0,0,0,0,0,0,2020-04-10,,,,,2020-04-13
2020-04-14,1201,양파,4.009,2.396,1201,960,986,937,1082,974,923,안정,38,4,안정,4,1,안정,4,2020-04-13,4,상순,4,중순,2020-04-14,2484,2451.425,2454,2342,1742.151,2066,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-14,1202,대파,-31.75,-3.712,1202,862,905,894,823,830,1263,하락심각,3,1,하락심각,1,1,하락심각,1,2020-04-13,4,상순,4,중순,2020-04-14,3006,3109.453,3000,3075,2686.994,3181,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-15,1001,배추,39.379,3.898,1001,2736.333,2834.667,2629.667,2530,893.667,1963,안정,41,4,안정,4,1,안정,4,2020-04-14,4,상순,4,중순,2020-04-15,4421,4413.778,4421,4448,2280.143,3556,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-15,1101,무,-16.5,-14.894,1101,1083,970.9,1244.3,817,815.1,1297,안정,1,4,안정,4,1,안정,4,2020-04-14,4,상순,4,중순,2020-04-15,1599,1606.185,1613,1594,1345.668,1837,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-15,1207,건고추,-10.078,0,1207,8120,8120,8120,8120,11543.42,9030,하락주의,73,3,하락주의,3,1,하락주의,3,2020-04-13,4,상순,4,중순,2020-04-14,12607,12607.143,12607,12571,16772.381,12633,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-15,1209,마늘,-40.412,0,12A9,3875,3900,3875,3875,5686.9,6503,하락경계,176,2,하락경계,2,1,하락경계,2,2020-04-13,4,상순,4,중순,2020-04-14,6924,6909.022,6924,6658,9723.524,9856,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-15,1209,마늘,-41.982,0,1209,3220,3220,3220,3220,5100,5550,,0,,,,0,,,2020-04-13,4,상순,4,중순,2020-04-14,0,0,0,0,0,0,2020-04-13,,,,,2020-04-14
2020-04-15,1201,양파,8.017,3.711,1201,997,986,960,1082,974,923,안정,39,4,안정,4,1,안정,4,2020-04-14,4,상순,4,중순,2020-04-15,2484,2451.425,2454,2342,1742.151,2066,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-15,1202,대파,-29.533,3.146,1202,890,905,862,823,830,1263,하락심각,4,1,하락심각,1,1,하락심각,1,2020-04-14,4,상순,4,중순,2020-04-15,3006,3109.453,3000,3075,2686.994,3181,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-16,1001,배추,51.554,8.022,1001,2975,2834.667,2736.333,2530,893.667,1963,안정,42,4,안정,4,1,안정,4,2020-04-15,4,상순,4,중순,2020-04-16,4421,4413.778,4421,4448,2280.143,3556,2020-04-14,4,상순,4,중순,2020-04-16
2019-10-28,1101,무,142.369,7.563,1101,1984.7,2009.5,1834.6,1890,846.6,819,상승주의,3,5,상승주의,5,1,상승심각,7,2019-10-26,10,중순,10,하순,2019-10-28,2858,2861.883,2866,2803,2348.44,1788,2019-10-25,10,중순,10,하순,2019-10-28
2019-10-28,1207,건고추,-10.476,0.463,1207,8640,8622.22,8600,8600,12170,9651,안정,46,4,안정,4,1,안정,4,2019-10-24,10,중순,10,하순,2019-10-25,12454,12537.432,12572,12663,17821,12693,2019-10-24,10,중순,10,하순,2019-10-25
2019-10-28,1209,마늘,-36.685,0,12A9,4041.65,4037.95,4041.65,3925,5864.6,6384,하락경계,59,2,하락경계,2,1,하락경계,2,2019-10-24,10,중순,10,하순,2019-10-25,7187,7167.832,7187,7069,8965.361,9463,2019-10-24,10,중순,10,하순,2019-10-25
2019-10-28,1209,마늘,-39.482,0,1209,3320,3320,3320,3320,5175,5486,,0,,,,0,,,2019-10-24,10,중순,10,하순,2019-10-25,0,0,0,0,0,0,2019-10-24,,,,,2019-10-25
2019-10-28,1201,양파,-44.909,-2.529,1201,514,523,527,510,714,933,하락심각,145,1,하락심각,1,1,하락심각,1,2019-10-26,10,중순,10,하순,2019-10-28,1312,1308.19,1301,1304,1647.415,1825,2019-10-25,10,중순,10,하순,2019-10-28
2019-10-28,1202,대파,5.552,12.586,1202,1597,1577,1396,1503,1908,1513,하락심각,405,1,하락심각,1,1,하락심각,1,2019-10-26,10,중순,10,하순,2019-10-28,4289,4303.266,4341,4217,4228.373,3671,2019-10-25,10,중순,10,하순,2019-10-28
2019-10-29,1001,배추,119.253,-3.951,1001,2994.667,3182.333,3113,4423,1833.333,1366,안정,3,4,안정,4,1,상승주의,5,2019-10-28,10,중순,10,하순,2019-10-29,5390,5791.005,5710,6719,3483.508,2953,2019-10-28,10,중순,10,하순,2019-10-29
2019-10-29,1101,무,139.683,-1.131,1101,1962.5,2009.5,1984.7,1890,846.6,819,상승주의,4,5,상승주의,5,1,상승심각,7,2019-10-28,10,중순,10,하순,2019-10-29,2862,2861.883,2858,2803,2348.44,1788,2019-10-28,10,중순,10,하순,2019-10-29
2019-10-29,1207,건고추,-10.476,0,1207,8640,8622.22,8640,8600,12170,9651,안정,47,4,안정,4,1,안정,4,2019-10-25,10,중순,10,하순,2019-10-28,12541,12537.432,12454,12663,17821,12693,2019-10-25,10,중순,10,하순,2019-10-28
2019-10-29,1209,마늘,-36.685,0,12A9,4041.65,4037.95,4041.65,3925,5864.6,6384,하락경계,60,2,하락경계,2,1,하락경계,2,2019-10-25,10,중순,10,하순,2019-10-28,7095,7167.832,7187,7069,8965.361,9463,2019-10-25,10,중순,10,하순,2019-10-28
2019-10-29,1209,마늘,-39.482,0,1209,3320,3320,3320,3320,5175,5486,,0,,,,0,,,2019-10-25,10,중순,10,하순,2019-10-28,0,0,0,0,0,0,2019-10-25,,,,,2019-10-28
2019-10-29,1201,양파,-43.408,2.652,1201,528,523,514,510,714,933,하락심각,146,1,하락심각,1,1,하락심각,1,2019-10-28,10,중순,10,하순,2019-10-29,1314,1308.19,1312,1304,1647.415,1825,2019-10-28,10,중순,10,하순,2019-10-29
2019-10-29,1202,대파,14.739,8.007,1202,1736,1577,1597,1503,1908,1513,하락심각,406,1,하락심각,1,1,하락심각,1,2019-10-28,10,중순,10,하순,2019-10-29,4258,4303.266,4289,4217,4228.373,3671,2019-10-28,10,중순,10,하순,2019-10-29
2019-10-30,1001,배추,119.912,0.322,1001,3004.333,3182.333,2994.667,4423,1833.333,1366,안정,4,4,안정,4,1,상승주의,5,2019-10-29,10,중순,10,하순,2019-10-30,5327,5791.005,5390,6719,3483.508,2953,2019-10-29,10,중순,10,하순,2019-10-30
2019-10-30,1101,무,167.643,10.478,1101,2192.2,2009.5,1962.5,1890,846.6,819,상승경계,1,6,상승주의,5,1,상승심각,7,2019-10-29,10,중순,10,하순,2019-10-30,2858,2861.883,2862,2803,2348.44,1788,2019-10-29,10,중순,10,하순,2019-10-30
2019-10-30,1207,건고추,-10.476,0,1207,8640,8622.22,8640,8600,12170,9651,안정,48,4,안정,4,1,안정,4,2019-10-28,10,중순,10,하순,2019-10-29,12541,12537.432,12541,12663,17821,12693,2019-10-28,10,중순,10,하순,2019-10-29
2019-10-30,1209,마늘,-36.043,1.021,12A9,4083.35,4037.95,4041.65,3925,5864.6,6384,하락경계,61,2,하락경계,2,1,하락경계,2,2019-10-28,10,중순,10,하순,2019-10-29,7285,7167.832,7095,7069,8965.361,9463,2019-10-28,10,중순,10,하순,2019-10-29
2019-10-30,1209,마늘,-39.482,0,1209,3320,3320,3320,3320,5175,5486,,0,,,,0,,,2019-10-28,10,중순,10,하순,2019-10-29,0,0,0,0,0,0,2019-10-28,,,,,2019-10-29
2019-10-30,1201,양파,-43.73,-0.571,1201,525,523,528,510,714,933,하락심각,147,1,하락심각,1,1,하락심각,1,2019-10-29,10,중순,10,하순,2019-10-30,1317,1308.19,1314,1304,1647.415,1825,2019-10-29,10,중순,10,하순,2019-10-30
2019-10-30,1202,대파,18.903,3.502,1202,1799,1577,1736,1503,1908,1513,하락심각,407,1,하락심각,1,1,하락심각,1,2019-10-29,10,중순,10,하순,2019-10-30,4250,4303.266,4258,4217,4228.373,3671,2019-10-29,10,중순,10,하순,2019-10-30
2019-10-31,1001,배추,121.889,0.869,1001,3030.667,3182.333,3004.333,4423,1833.333,1366,안정,5,4,안정,4,1,상승주의,5,2019-10-30,10,중순,10,하순,2019-10-31,5141,5791.005,5327,6719,3483.508,2953,2019-10-30,10,중순,10,하순,2019-10-31
2019-10-31,1101,무,138.217,-12.34,1101,1951.4,2009.5,2192.2,1890,846.6,819,상승주의,1,5,상승주의,5,1,상승심각,7,2019-10-30,10,중순,10,하순,2019-10-31,2920,2861.883,2858,2803,2348.44,1788,2019-10-30,10,중순,10,하순,2019-10-31
2019-10-31,1207,건고추,-10.476,0,1207,8640,8622.22,8640,8600,12170,9651,안정,49,4,안정,4,1,안정,4,2019-10-29,10,중순,10,하순,2019-10-30,12541,12537.432,12541,12663,17821,12693,2019-10-29,10,중순,10,하순,2019-10-30
2019-10-31,1209,마늘,-36.043,0,12A9,4083.35,4037.95,4083.35,3925,5864.6,6384,하락경계,62,2,하락경계,2,1,하락경계,2,2019-10-29,10,중순,10,하순,2019-10-30,7262,7167.832,7285,7069,8965.361,9463,2019-10-29,10,중순,10,하순,2019-10-30
2019-10-31,1209,마늘,-39.482,0,1209,3320,3320,3320,3320,5175,5486,,0,,,,0,,,2019-10-29,10,중순,10,하순,2019-10-30,0,0,0,0,0,0,2019-10-29,,,,,2019-10-30
2019-12-23,1209,마늘,-40.714,0,1209,3320,3320,3320,3320,5260,5600,,0,,,,0,,,2019-12-19,12,중순,12,하순,2019-12-20,0,0,0,0,0,0,2019-12-19,,,,,2019-12-20
2019-12-23,1201,양파,-21.949,2.332,1201,729,784,712,728,650,934,하락심각,6,1,하락경계,2,1,하락경계,2,2019-12-21,12,중순,12,하순,2019-12-23,1492,1487.643,1488,1449,1665.076,1857,2019-12-20,12,중순,12,하순,2019-12-23
2019-12-23,1202,대파,-23.605,-11.637,1202,1246,1406,1391,1333,1412,1631,안정,6,4,안정,4,1,안정,4,2019-12-21,12,중순,12,하순,2019-12-23,4325,4374.878,4307,4183,3836.344,4168,2019-12-20,12,중순,12,하순,2019-12-23
2019-12-24,1001,배추,103.78,0.012,1001,2856.667,2940,2856.333,2867,1089.333,1402,상승주의,23,5,상승주의,5,1,상승주의,5,2019-12-23,12,중순,12,하순,2019-12-24,4575,4530.317,4589,4642,2795.439,2599,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-24,1101,무,214.695,8.102,1101,2633.8,2414.6,2420.4,2563,753.5,837,상승심각,16,7,상승심각,7,1,상승심각,7,2019-12-23,12,중순,12,하순,2019-12-24,3073,3042.488,3082,2954,1507.707,1488,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-24,1207,건고추,-13.13,0,1207,8700,8596.66,8700,8700,12020,10015,안정,86,4,안정,4,1,안정,4,2019-12-20,12,중순,12,하순,2019-12-23,12322,12322.222,12322,12325,17270.588,12842,2019-12-20,12,중순,12,하순,2019-12-23
2019-12-24,1209,마늘,-36.737,0,12A9,4083.35,4048.6,4083.35,4083,5770.85,6454,하락경계,99,2,하락경계,2,1,하락경계,2,2019-12-20,12,중순,12,하순,2019-12-23,7124,7284.259,7298,7111,8912.074,9518,2019-12-20,12,중순,12,하순,2019-12-23
2019-12-24,1209,마늘,-40.714,0,1209,3320,3320,3320,3320,5260,5600,,0,,,,0,,,2019-12-20,12,중순,12,하순,2019-12-23,0,0,0,0,0,0,2019-12-20,,,,,2019-12-23
2019-12-24,1201,양파,-16.916,6.057,1201,776,784,729,728,650,934,하락경계,1,2,하락경계,2,1,하락경계,2,2019-12-23,12,중순,12,하순,2019-12-24,1492,1487.643,1492,1449,1665.076,1857,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-24,1202,대파,-17.658,7.223,1202,1343,1406,1246,1333,1412,1631,안정,7,4,안정,4,1,안정,4,2019-12-23,12,중순,12,하순,2019-12-24,4343,4374.878,4325,4183,3836.344,4168,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-25,1001,배추,88.73,-7.962,1001,2646,2940,2856.667,2867,1089.333,1402,상승주의,24,5,상승주의,5,1,상승주의,5,2019-12-24,12,중순,12,하순,2019-12-25,4575,4530.317,4589,4642,2795.439,2599,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-25,1101,무,194.265,-6.935,1101,2463,2414.6,2633.8,2563,753.5,837,상승심각,17,7,상승심각,7,1,상승심각,7,2019-12-24,12,중순,12,하순,2019-12-25,3073,3042.488,3082,2954,1507.707,1488,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-25,1207,건고추,-13.13,0,1207,8700,8596.66,8700,8700,12020,10015,안정,87,4,안정,4,1,안정,4,2019-12-23,12,중순,12,하순,2019-12-24,12322,12322.222,12322,12325,17270.588,12842,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-25,1209,마늘,-37.372,-1.032,12A9,4041.65,4048.6,4083.35,4083,5770.85,6454,하락경계,100,2,하락경계,2,1,하락경계,2,2019-12-23,12,중순,12,하순,2019-12-24,7283,7284.259,7124,7111,8912.074,9518,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-25,1209,마늘,-40.714,0,1209,3320,3320,3320,3320,5260,5600,,0,,,,0,,,2019-12-23,12,중순,12,하순,2019-12-24,0,0,0,0,0,0,2019-12-23,,,,,2019-12-24
2019-12-25,1201,양파,-15.739,1.398,1201,787,784,776,728,650,934,하락경계,2,2,하락경계,2,1,하락경계,2,2019-12-24,12,중순,12,하순,2019-12-25,1492,1487.643,1492,1449,1665.076,1857,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-25,1202,대파,-19.497,-2.285,1202,1313,1406,1343,1333,1412,1631,안정,8,4,안정,4,1,안정,4,2019-12-24,12,중순,12,하순,2019-12-25,4343,4374.878,4325,4183,3836.344,4168,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-26,1001,배추,93.866,2.649,1001,2718,2940,2646,2867,1089.333,1402,상승주의,25,5,상승주의,5,1,상승주의,5,2019-12-25,12,중순,12,하순,2019-12-26,4495,4530.317,4575,4642,2795.439,2599,2019-12-24,12,중순,12,하순,2019-12-26
2019-12-26,1101,무,157.945,-14.065,1101,2159.3,2414.6,2463,2563,753.5,837,상승경계,1,6,상승심각,7,1,상승심각,7,2019-12-25,12,중순,12,하순,2019-12-26,3068,3042.488,3073,2954,1507.707,1488,2019-12-24,12,중순,12,하순,2019-12-26
2019-12-26,1207,건고추,-13.13,0,1207,8700,8596.66,8700,8700,12020,10015,안정,87,4,안정,4,1,안정,4,2019-12-23,12,중순,12,하순,2019-12-24,12322,12322.222,12322,12325,17270.588,12842,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-26,1209,마늘,-37.372,-1.032,12A9,4041.65,4048.6,4083.35,4083,5770.85,6454,하락경계,100,2,하락경계,2,1,하락경계,2,2019-12-23,12,중순,12,하순,2019-12-24,7283,7284.259,7124,7111,8912.074,9518,2019-12-23,12,중순,12,하순,2019-12-24
2019-12-26,1209,마늘,-40.714,0,1209,3320,3320,3320,3320,5260,5600,,0,,,,0,,,2019-12-23,12,중순,12,하순,2019-12-24,0,0,0,0,0,0,2019-12-23,,,,,2019-12-24
2019-12-26,1201,양파,-14.989,0.882,1201,794,784,787,728,650,934,하락경계,3,2,하락경계,2,1,하락경계,2,2019-12-25,12,중순,12,하순,2019-12-26,1488,1487.643,1492,1449,1665.076,1857,2019-12-24,12,중순,12,하순,2019-12-26
2019-12-26,1202,대파,-19.497,0,1202,1313,1406,1313,1333,1412,1631,안정,9,4,안정,4,1,안정,4,2019-12-25,12,중순,12,하순,2019-12-26,4408,4374.878,4343,4183,3836.344,4168,2019-12-24,12,중순,12,하순,2019-12-26
2019-12-27,1001,배추,114.836,9.761,1001,3012,2940,2718,2867,1089.333,1402,상승주의,26,5,상승주의,5,1,상승주의,5,2019-12-26,12,중순,12,하순,2019-12-27,4474,4530.317,4495,4642,2795.439,2599,2019-12-26,12,중순,12,하순,2019-12-27
2020-02-18,1207,건고추,-14.025,0,1207,7920,7920,7920,7920,11634.5,9212,하락주의,32,3,하락주의,3,1,하락주의,3,2020-02-14,2,상순,2,중순,2020-02-17,12391,12399,12391,12391,17226.563,12854,2020-02-14,2,상순,2,중순,2020-02-17
2020-02-18,1209,마늘,-40.579,-1.277,12A9,3916.65,3941.65,3966.65,3925,5633.35,6592,하락경계,135,2,하락경계,2,1,하락경계,2,2020-02-14,2,상순,2,중순,2020-02-17,6900,6974.89,6978,7100,9555.694,9907,2020-02-14,2,상순,2,중순,2020-02-17
2020-02-18,1209,마늘,-43.13,0,1209,3220,3220,3220,3220,5160,5662,,0,,,,0,,,2020-02-14,2,상순,2,중순,2020-02-17,0,0,0,0,0,0,2020-02-14,,,,,2020-02-17
2020-02-18,1201,양파,6.096,4.078,1201,1079,1015,1035,929,645,1017,안정,25,4,안정,4,1,안정,4,2020-02-17,2,상순,2,중순,2020-02-18,1753,1765.111,1752,1746,1582.813,2006,2020-02-17,2,상순,2,중순,2020-02-18
2020-02-18,1202,대파,-33.829,19.637,1202,1156,925,929,1106,1170,1747,안정,1,4,하락심각,1,1,하락심각,1,2020-02-17,2,상순,2,중순,2020-02-18,3664,3699.827,3660,4104,3897.731,4990,2020-02-17,2,상순,2,중순,2020-02-18
2020-02-19,1001,배추,38.555,-6.057,1001,2972,3029.667,3152,2960,925,2145,안정,1,4,안정,4,1,안정,4,2020-02-18,2,상순,2,중순,2020-02-19,4339,4343.036,4315,4426,2503.937,3192,2020-02-18,2,상순,2,중순,2020-02-19
2020-02-19,1101,무,-2.705,-1.346,1101,1114.6,1158.9,1129.6,1090,862,1146,안정,1,4,상승주의,5,1,상승주의,5,2020-02-18,2,상순,2,중순,2020-02-19,1901,1984.526,1927,2473,1394.4,1869,2020-02-18,2,상순,2,중순,2020-02-19
2020-02-19,1207,건고추,-14.025,0,1207,7920,7920,7920,7920,11634.5,9212,하락주의,33,3,하락주의,3,1,하락주의,3,2020-02-17,2,상순,2,중순,2020-02-18,12391,12399,12391,12391,17226.563,12854,2020-02-17,2,상순,2,중순,2020-02-18
2020-02-19,1209,마늘,-40.579,0,12A9,3916.65,3941.65,3916.65,3925,5633.35,6592,하락경계,136,2,하락경계,2,1,하락경계,2,2020-02-17,2,상순,2,중순,2020-02-18,6977,6974.89,6900,7100,9555.694,9907,2020-02-17,2,상순,2,중순,2020-02-18
2020-02-19,1209,마늘,-43.13,0,1209,3220,3220,3220,3220,5160,5662,,0,,,,0,,,2020-02-17,2,상순,2,중순,2020-02-18,0,0,0,0,0,0,2020-02-17,,,,,2020-02-18
2020-02-19,1201,양파,6.883,0.736,1201,1087,1015,1079,929,645,1017,안정,26,4,안정,4,1,안정,4,2020-02-18,2,상순,2,중순,2020-02-19,1753,1765.111,1753,1746,1582.813,2006,2020-02-18,2,상순,2,중순,2020-02-19
2020-02-19,1202,대파,-35.432,-2.482,1202,1128,925,1156,1106,1170,1747,하락경계,1,2,하락심각,1,1,하락심각,1,2020-02-18,2,상순,2,중순,2020-02-19,3665,3699.827,3664,4104,3897.731,4990,2020-02-18,2,상순,2,중순,2020-02-19
2020-02-20,1001,배추,34.545,-2.98,1001,2886,3029.667,2972,2960,925,2145,안정,2,4,안정,4,1,안정,4,2020-02-19,2,상순,2,중순,2020-02-20,4339,4343.036,4339,4426,2503.937,3192,2020-02-19,2,상순,2,중순,2020-02-20
2020-02-20,1101,무,-3.316,-0.559,1101,1108.4,1158.9,1114.6,1090,862,1146,안정,2,4,상승주의,5,1,상승주의,5,2020-02-19,2,상순,2,중순,2020-02-20,1901,1984.526,1901,2473,1394.4,1869,2020-02-19,2,상순,2,중순,2020-02-20
2020-02-20,1207,건고추,-14.025,0,1207,7920,7920,7920,7920,11634.5,9212,하락주의,34,3,하락주의,3,1,하락주의,3,2020-02-18,2,상순,2,중순,2020-02-19,12424,12399,12391,12391,17226.563,12854,2020-02-18,2,상순,2,중순,2020-02-19
2020-02-20,1209,마늘,-40.579,0,12A9,3916.65,3941.65,3916.65,3925,5633.35,6592,하락경계,137,2,하락경계,2,1,하락경계,2,2020-02-18,2,상순,2,중순,2020-02-19,7023,6974.89,6977,7100,9555.694,9907,2020-02-18,2,상순,2,중순,2020-02-19
2020-02-20,1209,마늘,-43.13,0,1209,3220,3220,3220,3220,5160,5662,,0,,,,0,,,2020-02-18,2,상순,2,중순,2020-02-19,0,0,0,0,0,0,2020-02-18,,,,,2020-02-19
2020-02-20,1201,양파,7.375,0.458,1201,1092,1015,1087,929,645,1017,안정,27,4,안정,4,1,안정,4,2020-02-19,2,상순,2,중순,2020-02-20,1800,1765.111,1753,1746,1582.813,2006,2020-02-19,2,상순,2,중순,2020-02-20
2020-02-20,1202,대파,-40.756,-8.986,1202,1035,925,1128,1106,1170,1747,하락경계,2,2,하락심각,1,1,하락심각,1,2020-02-19,2,상순,2,중순,2020-02-20,3699,3699.827,3665,4104,3897.731,4990,2020-02-19,2,상순,2,중순,2020-02-20
2020-02-21,1001,배추,29.806,3.96,1001,3005,3025.667,2886,3030,828,2315,안정,3,4,안정,4,1,안정,4,2020-02-20,2,중순,2,하순,2020-02-21,4356,4336.333,4339,4343,2330.972,3166,2020-02-20,2,중순,2,하순,2020-02-21
2020-02-21,1101,무,-3.097,-1.215,1101,1095.1,916.8,1108.4,1159,843.3,1130,안정,3,4,안정,4,1,안정,4,2020-02-20,2,중순,2,하순,2020-02-21,1871,1849.722,1901,1985,1317.561,1774,2020-02-20,2,중순,2,하순,2020-02-21
2020-02-21,1207,건고추,-13.969,0,1207,7920,8025,7920,7920,11772,9206,하락주의,35,3,하락주의,3,1,하락주의,3,2020-02-19,2,중순,2,하순,2020-02-20,12424,12597.143,12424,12399,17193.75,12844,2020-02-19,2,중순,2,하순,2020-02-20
2020-02-21,1209,마늘,-40.426,0,12A9,3916.65,3900,3916.65,3942,5633.35,6575,하락경계,138,2,하락경계,2,1,하락경계,2,2020-02-19,2,중순,2,하순,2020-02-20,7077,7041.402,7023,6975,9406.285,9855,2020-02-19,2,중순,2,하순,2020-02-20
2020-02-21,1209,마늘,-42.908,0,1209,3220,3200,3220,3220,5060,5640,,0,,,,0,,,2020-02-19,2,중순,2,하순,2020-02-20,0,0,0,0,0,0,2020-02-19,,,,,2020-02-20
2020-02-21,1201,양파,11.919,5.455,1201,1155,1490,1092,1015,593,1032,안정,28,4,상승주의,5,1,안정,4,2020-02-20,2,중순,2,하순,2020-02-21,1797,1925.201,1800,1765,1514.708,1989,2020-02-20,2,중순,2,하순,2020-02-21
2020-02-21,1202,대파,-41.232,1.335,1202,1049,922,1035,925,953,1785,하락경계,3,2,하락심각,1,1,하락심각,1,2020-02-20,2,중순,2,하순,2020-02-21,3695,3674.142,3699,3700,3488.379,4807,2020-02-20,2,중순,2,하순,2020-02-21
2020-04-16,1101,무,-31.843,-22.484,1101,884.2,970.9,1083,817,815.1,1297,안정,2,4,안정,4,1,안정,4,2020-04-15,4,상순,4,중순,2020-04-16,1615,1606.185,1599,1594,1345.668,1837,2020-04-14,4,상순,4,중순,2020-04-16
2020-04-16,1207,건고추,-10.078,0,1207,8120,8120,8120,8120,11543.42,9030,하락주의,73,3,하락주의,3,1,하락주의,3,2020-04-13,4,상순,4,중순,2020-04-14,12607,12607.143,12607,12571,16772.381,12633,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-16,1209,마늘,-40.412,0,12A9,3875,3900,3875,3875,5686.9,6503,하락경계,176,2,하락경계,2,1,하락경계,2,2020-04-13,4,상순,4,중순,2020-04-14,6924,6909.022,6924,6658,9723.524,9856,2020-04-13,4,상순,4,중순,2020-04-14
2020-04-16,1209,마늘,-41.982,0,1209,3220,3220,3220,3220,5100,5550,,0,,,,0,,,2020-04-13,4,상순,4,중순,2020-04-14,0,0,0,0,0,0,2020-04-13,,,,,2020-04-14
